time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
61.0,237.47,289.673,186.829,227.148,105.529,60.4968,48.0844,118.672
62.0,233.344,298.425,190.712,224.085,104.704,59.992,51.1659,118.875
63.0,227.594,308.723,197.443,227.686,101.034,61.6565,50.7413,120.923
64.0,228.826,294.443,188.217,223.59,100.603,59.5199,52.8026,117.884
65.0,228.527,291.439,204.489,221.961,101.237,57.3644,44.2511,117.171
66.0,226.919,301.992,189.904,224.543,99.0757,65.0895,52.2996,119.519
67.0,225.723,290.773,188.129,220.951,100.447,68.0574,41.9305,115.49
68.0,220.757,290.908,193.358,223.445,96.9071,62.23,54.3189,115.708
69.0,223.689,295.51,187.393,220.654,99.0454,71.3367,53.3221,114.885
70.0,213.521,293.624,189.26,221.261,93.4236,62.2474,52.7802,115.068
71.0,211.125,302.809,192.765,222.932,92.6851,72.7667,59.3448,115.548
72.0,210.454,302.914,193.413,220.664,94.4074,63.8124,56.5406,115.019
73.0,209.971,299.966,189.925,220.495,93.8358,64.6803,56.0744,115.901
74.0,203.346,302.83,182.988,218.082,87.8931,66.4144,58.7264,113.944
75.0,203.103,301.937,189.69,216.904,90.2241,65.8617,58.3737,111.998
76.0,209.267,293.138,184.17,213.676,93.1289,65.5282,59.8813,110.327
77.0,211.122,300.056,188.545,218.075,94.6138,67.6481,53.3665,113.721
78.0,198.686,303.149,192.55,217.202,84.0942,59.5036,61.1659,111.144
79.0,200.747,280.407,181.389,212.808,90.4483,68.1945,51.7698,109.785
80.0,197.609,309.386,195.474,217.316,84.0013,71.0522,61.178,112.617
81.0,192.799,304.244,196.156,220.844,83.2267,67.8824,61.161,112.14
82.0,193.526,277.872,174.137,212.206,87.5852,59.5744,49.1598,109.379
83.0,208.495,281.847,175.352,211.599,87.5218,63.7356,45.6905,109.034
84.0,196.17,290.871,185.512,215.094,85.7011,69.6362,55.7606,110.146
85.0,200.094,288.512,174.877,215.81,90.8534,66.3734,52.8264,110.465
86.0,194.863,302.531,175.605,215.792,85.8981,64.3062,58.0192,111.095
87.0,194.808,280.303,180.22,214.274,88.3508,63.4769,50.5041,108.818
88.0,202.426,290.574,180.005,214.747,91.5547,65.0625,50.0572,110.708
89.0,199.874,289.269,177.111,210.98,85.5039,69.2238,57.0973,107.895
90.0,193.72,296.976,179.812,213.633,83.3763,65.808,62.5641,109.918
91.0,189.681,286.706,184.078,210.624,81.6599,70.5261,54.4246,106.512
