time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
33.5,3483.12,909.779,463.58,312.03,314.295,380.411,246.715,400.01
34.0,3567.34,898.334,402.754,319.183,331.293,354.187,256.243,402.172
34.5,3543.64,845.316,409.213,324.362,343.2,324.433,283.063,393.735
35.0,3473.67,950.745,397.025,317.047,331.652,320.921,195.381,385.794
35.5,3433.75,822.156,500.167,316.697,326.414,300.957,263.381,395.871
36.0,3456.82,840.978,395.633,301.772,339.336,367.64,261.571,383.979
36.5,3415.26,835.682,347.291,304.704,344.42,339.366,224.663,373.524
37.0,3351.89,915.643,430.69,297.533,312.94,368.801,308.81,388.978
37.5,3435.34,724.688,347.177,322.312,339.836,343.557,247.293,393.192
38.0,3280.16,878.818,386.343,322.755,333.218,359.921,308.403,375.092
38.5,3245.41,856.053,380.066,320.865,356.881,315.68,226.554,378.493
39.0,3220.57,722.015,330.698,313.265,326.819,310.912,212.249,375.635
39.5,3247.34,874.538,418.023,297.646,368.668,355.551,224.379,383.953
40.0,3134.52,887.371,381.208,321.98,305.892,331.343,224.194,366.755
40.5,3249.08,859.259,320.382,291.933,355.935,337.523,334.134,368.036
41.0,3131.87,896.617,440.254,315.354,311.586,333.68,272.147,367.954
41.5,3082.21,831.147,397.07,317.768,290.891,308.525,224.008,380.625
42.0,3002.94,853.65,455.34,334.682,280.999,325.609,224.566,345.024
42.5,3035.85,822.55,349.802,282.952,339.376,342.757,190.287,362.461
43.0,2951.57,821.389,282.767,321.043,319.639,313.334,196.818,344.635
43.5,2926.52,745.971,336.358,315.582,321.067,332.66,221.627,351.419
44.0,2869.81,619.15,419.689,295.911,281.177,271.837,309.232,367.842
44.5,2809.69,768.167,489.348,294.851,287.559,332.852,280.075,357.258
45.0,2811.84,748.863,291.851,264.794,239.277,279.709,256.089,355.256
45.5,2779.87,890.343,316.228,273.554,291.427,354.649,217.019,334.832
46.0,2642.86,842.964,437.971,349.504,294.553,335.182,280.528,347.375
46.5,2650.03,715.339,421.447,325.015,284.863,257.551,243.017,357.905
47.0,2679.97,781.226,388.603,269.008,256.832,302.548,261.492,336.519
47.5,2561.84,865.584,350.076,297.654,321.158,339.26,250.418,329.544
48.0,2522.05,937.832,345.146,322.452,287.083,347.585,223.155,333.259
48.5,2550.85,764.084,346.606,330.627,272.337,340.537,260.117,333.748
49.0,2452.22,712.885,361.83,257.254,295.619,247.221,227.799,329.379
49.5,2385.58,876.89,448.31,305.81,218.303,318.244,313.65,328.914
50.0,2298.03,841.686,468.03,307.174,260.75,290.785,225.206,326.215
50.5,2362.88,710.314,378.035,315.268,250.009,313.591,285.461,330.531
51.0,2275.82,740.026,382.577,281.4,266.412,287.103,221.759,331.149
51.5,2228.65,812.128,353.522,319.072,298.183,323.561,217.743,331.418
52.0,2111.68,864.364,308.49,312.164,268.681,322.541,232.464,321.141
52.5,2181.95,963.074,287.72,269.274,229.927,315.578,230.636,320.333
53.0,2037.28,925.817,289.523,262.27,243.929,321.476,175.104,310.485
53.5,2028.07,895.273,302.305,252.895,245.933,308.835,220.897,328.172
54.0,1939.72,752.588,450.912,314.58,231.119,332.731,325.114,329.14
54.5,1929.83,1014.75,340.261,297.022,250.746,303.994,154.875,316.625
55.0,1974.77,861.939,281.307,267.613,207.554,340.577,296.395,340.856
55.5,1904.25,861.187,348.136,269.713,253.968,347.15,218.538,327.964
56.0,1801.93,678.872,464.264,316.374,237.702,268.865,184.154,339.338
56.5,1788.32,810.594,273.752,233.492,198.948,280.532,166.314,318.515
57.0,1751.49,877.854,353.796,310.416,233.703,386.494,163.599,321.195
57.5,1739.27,835.076,305.865,318.937,227.595,318.624,198.757,319.352
58.0,1580.19,849.764,419.392,330.272,259.035,296.631,197.682,313.548
58.5,1478.22,817.387,381.733,351.888,266.254,346.763,233.459,339.492
59.0,1490.69,1024.57,299.383,274.866,207.438,368.979,258.801,320.084
59.5,1520.62,944.464,304.268,307.653,226.586,426.256,164.757,322.801
