time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
37.5,273.154,212.281,209.605,176.731,92.9598,60.4343,52.5405,136.845
38.5,268.484,205.923,209.505,177.194,88.2975,56.2265,51.8509,136.585
39.5,264.495,199.94,200.771,176.917,88.1014,57.5878,48.251,135.176
40.5,258.244,198.413,201.339,178.193,86.4349,56.1946,47.6567,134.674
41.5,250.803,192.588,205.493,178.165,84.9003,55.3979,50.8926,132.96
42.5,249.3,186.915,196.938,180.348,83.3656,56.1914,47.3183,131.885
43.5,247.118,186.501,193.691,180.138,82.0997,52.2039,45.0241,129.455
44.5,242.141,182.156,195.86,181.453,80.4353,51.1295,43.9984,128.975
45.5,235.539,175.816,182.015,181.522,80.9152,51.0277,46.7076,129.005
46.5,233.799,178.958,188.635,184.143,78.6482,49.1092,50.7474,129.341
47.5,230.968,173.473,185.544,182.81,78.7682,50.5561,41.5947,127.812
48.5,229.194,170.513,184.566,183.354,77.3898,49.874,44.6875,125.83
49.5,223.919,159.559,177.561,182.203,77.774,49.9423,41.6522,125.178
50.5,221.355,163.298,179.989,183.9,77.3457,50.705,45.7595,125.161
51.5,217.067,160.66,183.18,185.093,75.7146,48.1199,41.8669,124.959
52.5,213.444,156.83,171.24,184.907,75.5593,47.4562,42.0268,122.607
53.5,212.653,154.985,174.724,185.316,75.2,47.2398,39.6971,122.892
54.5,212.165,152.53,174.329,184.256,73.855,45.7619,38.3348,121.59
55.5,207.136,150.557,169.963,184.082,74.2113,44.0722,37.5124,119.571
56.5,206.96,149.31,169.577,184.218,73.1393,42.7847,38.3777,119.713
57.5,203.224,149.283,164.808,184.957,71.9915,44.4725,38.4635,119.924
58.5,200.243,149.66,167.474,185.376,73.1874,43.8521,39.2071,118.114
59.5,199.192,150.018,165.102,185.828,71.4199,44.9427,39.1082,119.995
60.5,194.535,140.535,162.578,184.027,71.5805,43.8259,38.2094,116.335
61.5,193.457,137.883,158.578,184.456,70.4234,43.0623,39.4117,117.178
62.5,192.718,143.045,161.85,185.458,70.2166,42.0143,37.5255,116.659
63.5,190.697,143.759,164.697,184.484,70.3814,42.1591,36.87,114.669
64.5,186.942,135.146,158.617,183.483,69.4334,43.3576,38.4292,114.676
65.5,186.357,136.172,154.615,184.947,68.6084,40.1023,34.723,114.725
66.5,181.391,137.616,157.856,184.318,69.2077,41.9485,35.8861,113.993
67.5,182.013,135.202,152.919,184.023,67.5083,40.2262,38.5334,113.608
68.5,178.257,130.454,147.813,183.509,68.4089,42.2425,35.9593,111.968
69.5,179.284,129.137,162.901,181.694,66.5404,41.2473,33.6415,111.809
70.5,177.137,125.902,146.138,182.165,67.7302,40.4397,32.8289,111.616
71.5,174.803,124.917,146.394,180.966,67.7405,41.0775,34.8268,110.461
72.5,172.286,125.544,151.766,181.068,67.0283,38.1673,36.9352,109.591
73.5,171.243,122.891,147.745,180.484,66.1634,39.0518,33.3398,109.0
74.5,168.888,124.508,149.962,180.597,66.1419,40.4644,34.6888,109.335
75.5,169.675,121.254,147.522,178.261,64.1933,40.0746,33.7218,107.863
76.5,168.297,129.524,150.693,179.672,64.9607,39.6966,32.0568,107.849
77.5,166.635,120.112,137.298,179.994,65.5767,38.9395,35.6297,108.105
78.5,163.501,119.845,145.152,177.62,65.7507,38.7121,30.679,105.682
79.5,164.919,129.848,143.018,180.107,63.5574,40.7121,30.3715,107.612
80.5,165.563,116.309,143.606,179.91,65.0271,37.1352,31.1039,107.312
81.5,163.792,119.771,131.646,178.303,65.1326,38.5565,30.5989,106.853
82.5,165.097,121.87,134.59,178.145,63.7639,39.1978,31.8234,104.177
83.5,160.123,123.603,132.117,179.996,64.4387,39.4767,33.8452,105.721
84.5,163.623,117.534,141.075,179.026,63.6925,36.504,34.0071,105.248
85.5,161.492,114.468,138.518,176.717,63.8837,39.9773,31.5333,103.679
86.5,157.664,143.174,135.78,178.83,63.52,50.7487,30.6904,104.786
87.5,160.091,139.078,156.507,178.588,61.5735,47.0658,33.2879,103.927
88.5,157.928,111.684,138.258,176.633,61.7718,35.8229,31.2895,102.951
89.5,155.152,105.605,136.278,177.668,63.1353,37.5858,31.6772,104.353
90.5,155.025,113.562,122.666,176.559,62.3325,38.3426,28.4054,103.88
