time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
38.5,0.400361,0.176084,0.0749274,0.112234,0.0442293,0.102727,0.0442523,0.0960935
39.0,0.37128,0.174608,0.065975,0.110348,0.044681,0.100495,0.0458215,0.0964955
39.5,0.363779,0.169813,0.0672883,0.11099,0.0491308,0.102299,0.0401231,0.0932259
40.0,0.358821,0.182744,0.0654896,0.113179,0.0403234,0.108244,0.0401449,0.0967897
40.5,0.372244,0.174788,0.0717543,0.106828,0.0441175,0.103334,0.0445357,0.0900856
41.0,0.336517,0.171715,0.0675167,0.110234,0.0379615,0.0981367,0.0421336,0.0920366
41.5,0.345105,0.163996,0.067537,0.107678,0.0411731,0.0979467,0.0385612,0.0913332
42.0,0.318781,0.167416,0.0723538,0.110496,0.036874,0.100131,0.0400924,0.0918496
42.5,0.320227,0.156095,0.0678062,0.109248,0.0391867,0.092565,0.0400596,0.0901691
43.0,0.324446,0.160153,0.0730717,0.107872,0.0378299,0.0936092,0.0435788,0.0890989
43.5,0.317547,0.161701,0.0640866,0.107817,0.0348456,0.0903824,0.0441487,0.0865945
44.0,0.29073,0.173992,0.0643925,0.110357,0.0334925,0.0996138,0.0542542,0.0884018
44.5,0.274809,0.173035,0.0696334,0.112412,0.0318169,0.101487,0.0440537,0.0901187
45.0,0.281439,0.163983,0.0833293,0.107468,0.0292879,0.0978294,0.0412419,0.0868698
45.5,0.26056,0.18915,0.0651756,0.11198,0.0268329,0.109346,0.0537926,0.0885115
46.0,0.256646,0.181346,0.0805681,0.111717,0.0259958,0.101437,0.0514261,0.0885469
46.5,0.252537,0.179158,0.0723498,0.108633,0.0285679,0.102619,0.0457836,0.086312
47.0,0.23235,0.165772,0.0712771,0.109194,0.0270244,0.0925172,0.039653,0.0865622
47.5,0.233894,0.165899,0.0721907,0.108517,0.0308602,0.0938511,0.0478195,0.085906
48.0,0.221004,0.165982,0.0732797,0.107264,0.0257126,0.0985351,0.0457246,0.0857169
48.5,0.222092,0.15427,0.0714525,0.107368,0.024781,0.0914423,0.0424399,0.0852467
49.0,0.215486,0.16101,0.0644659,0.112187,0.0245006,0.0929603,0.0426986,0.0857932
49.5,0.20775,0.168106,0.0638908,0.10669,0.025763,0.0963814,0.0467658,0.0851582
50.0,0.206294,0.156019,0.0680265,0.107905,0.0248294,0.0890679,0.0411921,0.0839961
50.5,0.213959,0.152154,0.074128,0.106181,0.0253785,0.0902203,0.0446681,0.0805517
51.0,0.190708,0.165182,0.0725047,0.109136,0.0261244,0.0938085,0.0465691,0.0843131
51.5,0.201359,0.15596,0.0622838,0.106887,0.0219658,0.0921677,0.0456369,0.0818677
52.0,0.192271,0.148482,0.0682019,0.107514,0.0233737,0.0855252,0.039401,0.0824983
52.5,0.185829,0.151909,0.0675738,0.110935,0.0211101,0.0858849,0.0469284,0.0830607
53.0,0.175876,0.144307,0.072105,0.105633,0.0196106,0.0812804,0.0447826,0.0823246
53.5,0.178257,0.149154,0.0679327,0.108594,0.0196681,0.084349,0.0413454,0.0812399
54.0,0.177294,0.16105,0.0689278,0.106766,0.0230623,0.0926899,0.0433188,0.0815146
