time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
33.5,436.917,208.036,167.773,202.296,158.678,67.663,37.5993,152.857
34.5,418.46,230.656,156.905,208.404,158.443,76.0779,34.6972,156.345
35.5,419.257,244.073,161.405,210.91,162.307,74.735,32.5911,152.063
36.5,418.344,261.125,191.377,220.965,170.158,81.1933,30.4312,162.369
37.5,406.352,273.892,180.046,222.243,156.694,82.2614,28.4585,157.651
38.5,400.367,277.649,194.268,224.27,153.574,80.4268,26.4086,155.844
39.5,385.576,276.577,175.653,223.039,153.144,81.4613,34.6027,151.216
40.5,378.052,245.699,155.945,219.162,147.611,76.4246,37.0344,141.769
41.5,379.076,267.564,159.159,218.531,138.871,75.5313,38.9295,142.601
42.5,366.096,265.667,161.009,221.987,130.749,76.8823,34.9516,145.54
43.5,354.763,252.341,150.27,218.888,131.171,75.3717,45.3539,137.493
44.5,351.272,262.964,154.959,222.928,134.445,78.4463,44.3224,140.121
45.5,347.48,269.318,164.463,227.31,131.407,83.482,34.0909,145.048
46.5,345.438,279.308,180.235,231.961,128.033,82.5156,32.0608,145.474
47.5,337.868,247.418,150.163,227.493,123.226,70.9787,38.0712,139.517
48.5,331.564,246.843,146.634,227.802,120.835,73.8054,42.0075,138.656
49.5,325.608,235.481,154.022,227.421,119.496,65.7414,40.0241,138.228
50.5,324.131,247.281,154.848,230.244,120.485,67.7759,42.5321,138.043
51.5,316.942,242.56,143.443,225.572,113.778,69.3523,41.2657,134.519
52.5,316.599,254.494,155.234,231.456,117.588,72.6686,32.077,139.082
53.5,316.699,264.811,169.649,234.018,114.95,74.3616,36.5336,139.226
54.5,308.623,254.703,157.172,232.86,111.272,71.2076,39.6357,135.714
55.5,301.686,244.763,153.258,230.894,111.686,71.2457,44.0282,133.476
56.5,293.256,259.305,151.731,230.912,104.833,73.4772,43.7629,131.117
57.5,295.791,257.266,161.502,228.773,106.126,76.7266,45.1849,132.469
58.5,295.849,263.107,167.206,230.798,108.716,75.8719,53.7703,130.99
59.5,297.19,254.06,163.881,236.124,106.801,72.6156,38.8027,135.444
60.5,280.83,257.847,169.96,231.042,102.496,75.5694,47.7838,130.38
61.5,288.395,260.701,162.617,234.158,106.077,74.3465,45.0627,131.237
62.5,282.358,262.677,161.261,234.029,103.563,77.0793,53.258,132.356
63.5,286.491,272.277,185.013,236.872,103.145,79.6271,55.0592,132.263
64.5,290.44,262.656,161.357,233.006,105.015,82.4112,53.0143,130.87
65.5,284.038,267.113,163.588,234.246,100.413,75.5751,51.7089,131.292
66.5,283.317,266.872,170.086,232.367,101.119,82.3211,57.1398,129.561
67.5,277.009,265.709,161.668,236.512,102.791,78.5091,48.5574,129.202
68.5,280.051,265.917,169.478,237.244,101.429,80.7688,51.6351,128.811
69.5,274.093,266.865,173.948,236.963,98.9972,79.3319,51.1912,131.021
70.5,285.308,276.467,191.829,240.381,100.627,76.8143,54.5326,132.991
71.5,275.984,260.852,175.957,233.713,97.004,80.2493,62.7697,129.301
72.5,271.777,261.64,163.514,232.425,97.8302,76.9847,56.9286,126.696
73.5,277.24,265.844,168.626,236.216,97.0989,77.6995,51.8431,128.659
74.5,270.12,252.624,168.618,233.544,95.0663,73.8218,51.0959,126.707
75.5,270.833,265.692,183.196,238.234,96.6318,77.1896,51.36,130.302
76.5,272.83,259.293,176.465,234.878,94.8605,78.483,55.115,128.798
77.5,263.348,256.695,156.646,233.046,95.7366,74.1381,48.1491,123.18
78.5,263.782,249.237,162.639,231.708,94.2916,76.9624,56.4141,124.915
79.5,266.191,258.307,176.165,233.088,95.905,74.5615,55.4596,126.235
80.5,265.585,250.094,156.787,233.975,97.0377,77.0696,54.6039,125.883
81.5,269.577,252.312,162.795,230.812,97.8128,74.5032,54.3947,126.192
82.5,272.313,258.267,166.138,235.328,98.5909,75.6115,55.5317,125.502
83.5,266.659,245.703,159.344,229.596,95.446,70.7442,53.3463,123.51
84.5,263.345,233.45,156.501,230.502,93.4684,66.7083,42.49,124.739
85.5,264.883,258.794,179.093,234.484,97.1648,73.1428,48.7581,128.103
86.5,265.739,246.823,176.106,230.939,98.7098,73.3988,53.3764,125.138
87.5,260.18,242.251,164.919,231.345,93.4076,71.3431,51.4054,125.114
88.5,262.617,238.91,157.087,229.267,95.6761,70.4996,48.6794,120.804
89.5,264.506,248.669,172.017,231.261,95.4465,70.716,50.2896,123.859
90.5,260.001,232.548,159.885,230.143,92.95,68.208,45.4092,122.675
