time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
63.5,197.06,181.837,139.903,172.989,82.8719,51.9485,43.7991,89.6179
64.5,190.392,175.533,135.659,170.214,80.6491,57.4885,42.1789,89.0116
65.5,189.517,183.387,134.049,171.982,80.7792,50.6595,35.4559,89.2845
66.5,186.728,175.879,125.075,169.853,80.5654,61.1392,39.1903,89.4341
67.5,188.41,175.547,132.658,170.305,80.9796,60.5706,47.0671,86.6953
68.5,186.175,175.532,123.692,170.461,78.9118,63.1638,37.4176,85.8979
69.5,185.263,177.398,126.341,171.191,78.7819,62.6783,36.2933,86.7786
70.5,183.182,175.381,119.794,169.087,79.5542,58.6309,34.5051,85.7618
71.5,184.368,185.193,128.094,168.552,77.9367,68.4448,45.0657,86.3695
72.5,186.179,174.818,120.136,168.151,79.4204,62.9946,38.3264,85.5483
73.5,183.422,175.213,111.477,165.904,78.5312,63.9022,29.9656,83.415
74.5,177.077,167.221,118.092,165.676,78.1004,63.0463,31.376,84.2568
75.5,178.856,164.392,113.937,165.895,77.3291,65.0116,34.4121,82.9242
76.5,177.676,173.003,124.067,164.034,78.6788,56.6342,35.7438,82.6223
77.5,180.387,171.527,126.124,165.694,78.4573,61.7103,39.0203,83.8284
78.5,183.085,160.502,127.732,164.562,79.5011,61.3061,51.0955,83.1187
79.5,178.154,168.721,124.077,163.66,77.982,62.8397,37.297,80.0253
80.5,179.808,158.762,116.18,163.842,76.1353,59.8772,36.1371,83.6667
81.5,176.826,155.623,117.952,163.099,78.646,59.6584,37.9935,81.2872
82.5,176.829,150.487,122.403,162.735,79.4336,59.2336,48.4367,79.9978
83.5,178.679,147.397,108.534,161.355,77.2893,57.3606,37.1743,80.829
84.5,176.413,154.205,105.892,162.445,78.6544,61.7457,33.3265,81.0575
85.5,175.026,151.766,104.575,161.447,76.6454,53.8711,35.3764,79.9714
86.5,175.351,145.073,110.063,162.63,79.5308,49.6589,37.6189,80.622
87.5,174.276,125.993,116.323,160.192,76.0608,29.3611,38.7433,78.0733
88.5,172.482,108.042,110.451,159.929,79.4401,25.5033,39.2663,78.7006
89.5,171.589,112.895,102.22,157.518,80.5025,20.1689,30.2581,77.3042
90.5,170.369,117.75,107.046,160.031,79.0342,20.734,29.7791,77.6181
